RPL24	EEF1B2
RPSA	EEF1B2
RPS12	EEF1B2
SLC25A3	EEF1B2
RPS20	EEF1B2
RPL27	EEF1B2
RPL29	EEF1B2
RPL7A	EEF1B2
RPL11	EEF1B2
FOXRED2	EEF1B2
RPL22	EEF1B2
PABPC1	EEF1B2
RPS6	EEF1B2
PHB2	EEF1B2
RPS4X	EEF1B2
RPL23	EEF1B2
RPL37A	EEF1B2
RPL19	EEF1B2
RPL15	EEF1B2
RPL36	EEF1B2
RPL39	EEF1B2
RPS14	EEF1B2
RPS21	EEF1B2
BTF3	EEF1B2
RPL13	EEF1B2
HSPE1	EEF1B2
RPL35A	EEF1B2
MYL12A	EEF1B2
RPLP1	EEF1B2
NME2	EEF1B2
NAP1L1	EEF1B2
RPS29	EEF1B2
SERBP1	EEF1B2
RPLP2	EEF1B2
RPS17	EEF1B2
EEF1A1	EEF1B2
RPLP0	EEF1B2
RPS23	EEF1B2
EEF2	EEF1B2
UBA52	EEF1B2
VAPA	EEF1B2
EIF3L	EEF1B2
DAD1	EEF1B2
LMAN1	EEF1B2
ANP32B	EEF1B2
RPS15	EEF1B2
SEC61B	EEF1B2
RPL34	EEF1B2
MINOS1	EEF1B2
RPN1	EEF1B2
UFD1L	EEF1B2
RPL38	EEF1B2
ITGB1BP3	EEF1B2
PTP4A2	EEF1B2
SAV1	EEF1B2
SEC13	EEF1B2
TMED2	EEF1B2
ENO1	EEF1B2
SRP72	EEF1B2
FTH1	EEF1B2
SUMO2	EEF1B2
MRPL13	EEF1B2
EDF1	EEF1B2
TXN	EEF1B2
YBX1	EEF1B2
NCL	EEF1B2
AP000304.12	EEF1B2
PNRC1	EEF1B2
BZW1	EEF1B2
EIF4EBP1	EEF1B2
ITM2A	EEF1B2
GBAS	EEF1B2
ZDHHC6	EEF1B2
ATP5F1	EEF1B2
EIF3G	EEF1B2
EIF4A2	EEF1B2
KARS	EEF1B2
BTF3L4	EEF1B2
HSBP1	EEF1B2
SLC25A6	EEF1B2
RP11-426L16.10	EEF1B2
PPA2	EEF1B2
RP11-371E8.4	EEF1B2
CHCHD3	EEF1B2
TCF12	EEF1B2
ARGLU1	EEF1B2
CNBP	EEF1B2
COX4I1	EEF1B2
OSTC	EEF1B2
H3F3B	EEF1B2
SRSF7	EEF1B2
EIF3I	EEF1B2
RP11-411B6.6	EEF1B2
ARF1	EEF1B2
COX6C	EEF1B2
ATF1	EEF1B2
KDELR2	EEF1B2
BUD31	EEF1B2
CDC42	EEF1B2
EIF4A3	EEF1B2
UBC	EEF1B2
DERL1	EEF1B2
SERF1A	EEF1B2
TOMM22	EEF1B2
C5H11ORF58	EEF1B2
CHCHD2	EEF1B2
MAPRE1	EEF1B2
GABPA	EEF1B2
UBE2K	EEF1B2
HNRNPH1	EEF1B2
DDX3X	EEF1B2
PSMA1	EEF1B2
YWHAQ	EEF1B2
RAN	EEF1B2
MRPL14	EEF1B2
TMEM258	EEF1B2
PSMB4	EEF1B2
SUMO3	EEF1B2
MAGOH2	EEF1B2
BUB3	EEF1B2
PSMB7	EEF1B2
ATP5G3	EEF1B2
PPIH	EEF1B2
RBX1	EEF1B2
EIF4H	EEF1B2
PSMC2	EEF1B2
RBBP4	EEF1B2
NONO	EEF1B2
TCP1	EEF1B2
TSG101	EEF1B2
C5H14ORF166	EEF1B2
PSMA3	EEF1B2
HMGB3	HMGB1
NUCKS1	HMGB1
CELA2A	DNASE1
CLPS	DNASE1
CEL	DNASE1
CTRC	DNASE1
CPA1	DNASE1
CPB1	DNASE1
MASP2	FTCD
LOC428693	FTCD
CFI	FTCD
LOC396443	FTCD
HGD	FTCD
TTC36	FTCD
PROC	FTCD
SERPINA5	FTCD
LOC428593	FTCD
PCSK2	KCNAB1
AMPH	KCNAB1
PSMA2	CNBP
METAP2	CNBP
GABPA	CNBP
TBP	CNBP
HSPA9	CNBP
MCMBP	CNBP
PSMA6	CNBP
EIF2S1	CNBP
HNRNPH1	CNBP
C5H14ORF166	CNBP
ABCE1	CNBP
RBM45	CNBP
SRSF5A	CNBP
KPNA4	CNBP
ZDHHC6	CNBP
PDCD10	CNBP
TOMM22	CNBP
SRSF10	CNBP
SEC13	CNBP
SMN	CNBP
LSM14A	CNBP
BTF3L4	CNBP
TSG101	CNBP
GET4	CNBP
RPL11	CNBP
EIF4H	CNBP
NAA15	CNBP
RAN	CNBP
EIF2S2	CNBP
BUB3	CNBP
EIF4A3	CNBP
H2AFZ	CNBP
DDX3X	CNBP
EIF3J	CNBP
PSMC6	CNBP
RAB1A	CNBP
HNRNPH3	CNBP
API5	CNBP
ARF1	CNBP
ASF1A	CNBP
HSPE1	CNBP
NAA50	CNBP
GNL3	CNBP
SEC11A	CNBP
RPL7L1	CNBP
ATF1	CNBP
UBE2K	CNBP
NCL	CNBP
SUMO2	CNBP
PSMD6	CNBP
SUMO1	CNBP
H3F3B	CNBP
NAP1L1	CNBP
RAD21	CNBP
PPP4R2	CNBP
RER1	CNBP
SPCS3	CNBP
UTP18	CNBP
RPS7	CNBP
RPF1	CNBP
PSMD12	CNBP
SF3A3	CNBP
CCT6A	CNBP
SLC25A3	CNBP
RPL30	CNBP
BZW1	CNBP
RP11-426L16.10	CNBP
SRSF1	CNBP
AL158801.1	CNBP
RPL14	CNBP
RBBP4	CNBP
C5H11ORF58	CNBP
ANP32B	CNBP
SUMO3	CNBP
TXNRD3	CNBP
RPL5	CNBP
DDX5	CNBP
ERLIN2	CNBP
RAB7A	CNBP
MAGOH2	CNBP
RPS25	CNBP
NONO	CNBP
NPM1	CNBP
ENO1	CNBP
UBR7	CNBP
ALYREF	CNBP
PPIH	CNBP
NPEPL1	CNBP
ATP5F1	CNBP
UBE2D3	CNBP
RPL23A	CNBP
RPL6	CNBP
COX7A2L	CNBP
PRDX1	CNBP
RPS3A	CNBP
HAT1	CNBP
EIF1AY	CNBP
EEF1B2	CNBP
RPS27A	CNBP
EIF2S3L	CNBP
PHB2	CNBP
EBNA1BP2	CNBP
RPS12	CNBP
PSMD7	CNBP
RPL35	CNBP
RPL36	CNBP
MINOS1	CNBP
PSMA7	CNBP
PSMA3	CNBP
EIF3E	CNBP
RPS23	CNBP
RPL24	CNBP
RPL18A	CNBP
TCP1	CNBP
TARDBP	CNBP
CDC42	CNBP
RPS20	CNBP
NDUFA12	CNBP
EEF1A1	CNBP
PSMC2	CNBP
RPS15A	CNBP
RPS16	CNBP
RPL38	CNBP
UCHL3	CNBP
SELT	CNBP
RPL27A	CNBP
MLF2	CNBP
RPL27	CNBP
EIF4A2	CNBP
EIF3I	CNBP
RPS11	CNBP
RPL32	CNBP
ATP5G3	CNBP
RPS8	CNBP
RPL37	CNBP
RPL19	CNBP
RPS10	CNBP
SNAP25	GAD1
SCN2A	GAD1
GRIN1	GAD1
GAD2	GAD1
GRIA4	GAD1
SLC6A1	GAD1
PCLO	GAD1
GPR22	GAD1
SLC32A1	GAD1
NFASC	GAD1
CPE	GAD1
SYT1	GAD1
LRRTM1	GAD1
MYT1L	GAD1
VSTM2A	GAD1
SEPT8	GAD1
GRIA2	GAD1
LOC416212	GAD1
BAI3	GAD1
LAMP2	GAD1
SEZ6L	GAD1
PPFIA2	GAD1
GABRG2	GAD1
ATP6V1G1	OAZ1
SOD1	OAZ1
EIF4A2	OAZ1
UBC	OAZ1
SELT	OAZ1
UBE2A	OAZ1
PRDX1	OAZ1
ARF1	OAZ1
CTD-2410N18.5	OAZ1
MTPN	OAZ1
ATP6V1E1	OAZ1
EEF1A1	OAZ1
CST3	OAZ1
ARPC3	OAZ1
ITM2A	OAZ1
RPL38	OAZ1
TXN	OAZ1
COA5	OAZ1
BZW1	OAZ1
GNB1	OAZ1
RAB1A	OAZ1
YWHAZ	OAZ1
RPL19	OAZ1
ENO1	OAZ1
GDI2	OAZ1
RPS3A	OAZ1
CALM	OAZ1
TRAPPC3	OAZ1
MLF2	OAZ1
RAB5A	OAZ1
GPI	OAZ1
YWHAQ	OAZ1
ITM2B	OAZ1
EIF5	OAZ1
RAB14	OAZ1
RP11-411B6.6	OAZ1
RPL39	OAZ1
HN1	OAZ1
RTN4	OAZ1
TMEM50A	OAZ1
STX16	OAZ1
SERINC1	OAZ1
RNF13	OAZ1
SERF1A	OAZ1
FTH1	OAZ1
TPT1	OAZ1
RP11-426L16.10	OAZ1
DDA1	OAZ1
CDC42	OAZ1
ITGB1BP3	OAZ1
TMEM185A	OAZ1
AP2M1	OAZ1
MAP3K7	OAZ1
EDF1	OAZ1
DNAJB14	OAZ1
ATP6AP2	OAZ1
PPP1CC	OAZ1
RPL24	OAZ1
MAP1LC3B	OAZ1
PRDX6	OAZ1
DSTN	OAZ1
RPS25	OAZ1
COX4I1	OAZ1
SUMO2	OAZ1
H3F3B	OAZ1
RPS11	OAZ1
GARS	OAZ1
TMEM9B	OAZ1
SDCBP	OAZ1
RPL27	OAZ1
RPS14	OAZ1
YWHAB	OAZ1
GAPDH	OAZ1
PANK3	OAZ1
RPL6	OAZ1
CHCHD2	OAZ1
RAB35	OAZ1
ATP6V1D	OAZ1
UBE2N	OAZ1
FAM134A	OAZ1
ACTR2	OAZ1
EEF2	OAZ1
SPRYD7	OAZ1
RPS8	OAZ1
RAC1	OAZ1
ACTG1	OAZ1
FAM32A	OAZ1
RPS10	OAZ1
ATP5G3	OAZ1
HSBP1	OAZ1
PNRC1	OAZ1
TMED2	OAZ1
YIPF3	OAZ1
CMPK1	OAZ1
TPI1	OAZ1
NAP1L1	OAZ1
LOC427708	OAZ1
RAB7A	OAZ1
PDCD6	OAZ1
VCP	OAZ1
YWHAG	OAZ1
UBA52	OAZ1
PSMA3	OAZ1
RPS23	OAZ1
RPL18A	OAZ1
RPL37	OAZ1
COPE	OAZ1
RBX1	OAZ1
COPS4	OAZ1
SUMO1	OAZ1
C5H11ORF58	OAZ1
NDUFA4	OAZ1
RPL23A	OAZ1
ARHGDIA	OAZ1
COX6C	OAZ1
RPL35	OAZ1
RPS27A	OAZ1
TSG101	OAZ1
NME2	OAZ1
RPS3	OAZ1
DNAJC8	OAZ1
RPS16	OAZ1
RPS6	OAZ1
WTAP	OAZ1
EIF4G2	OAZ1
VTI1B	OAZ1
TMEM60	OAZ1
HSPA8	OAZ1
RPS20	OAZ1
RPS4X	OAZ1
RPL11	OAZ1
RPL15	OAZ1
ACTB	OAZ1
AP3D1	OAZ1
RPS2	OAZ1
KDELR2	OAZ1
AP000304.12	OAZ1
AL158801.1	OAZ1
MAPRE1	OAZ1
CAP1	OAZ1
TOMM7	OAZ1
CLTC	OAZ1
RPS7	OAZ1
PPP1CB	OAZ1
VDAC2	OAZ1
RPS24	OAZ1
PGD	OAZ1
RPL36	OAZ1
RP11-849F2.7	OAZ1
SEPT2L	OAZ1
PPA2	OAZ1
RPL27A	OAZ1
PDPK1	OAZ1
VAPA	OAZ1
UBE2K	OAZ1
MRPL14	OAZ1
RPL37A	OAZ1
PSMB1	OAZ1
RPL12	OAZ1
CHMP4B	OAZ1
MRPS17	OAZ1
DAD1	OAZ1
AP002884.2	OAZ1
SEPT7	OAZ1
RER1	OAZ1
RPL8	OAZ1
SUGT1	OAZ1
DERL1	OAZ1
PSMB7	OAZ1
MMGT1	OAZ1
COX6A1	OAZ1
TOMM22	OAZ1
RPL7	OAZ1
RPSA	OAZ1
PSMC2	OAZ1
RPN1	OAZ1
BUB3	OAZ1
RP11-371E8.4	OAZ1
CAPZA1	OAZ1
DDX5	OAZ1
SLC25A6	OAZ1
DNAJA2	OAZ1
EIF1AY	OAZ1
RPL4	OAZ1
SERBP1	OAZ1
RPL21	OAZ1
EIF4H	OAZ1
PSMC6	OAZ1
SSR1	OAZ1
UCHL3	OAZ1
ZNF207	OAZ1
PSMD1	OAZ1
MINOS1	OAZ1
RPLP2	OAZ1
ATP5F1	OAZ1
SAP18	OAZ1
RPS15A	OAZ1
RAN	OAZ1
SLC25A3	OAZ1
CTNNB1	OAZ1
RPS21	OAZ1
SEC61B	OAZ1
MAGOH2	OAZ1
RPS17	OAZ1
H2AFZ	OAZ1
COPB1	OAZ1
HNRNPH1	OAZ1
ARGLU1	OAZ1
RPL32	OAZ1
RPLP1	OAZ1
PSMA1	OAZ1
RPL7A	OAZ1
BUD31	OAZ1
RPS15	OAZ1
EEF1D	OAZ1
PSMB4	OAZ1
UBE2D3	OAZ1
MRPL13	OAZ1
MYL12A	OAZ1
RPL10A	OAZ1
RPL14	OAZ1
RBBP4	OAZ1
PSMB3	OAZ1
MTX2	OAZ1
HSPE1	OAZ1
PPP4R2	OAZ1
NDUFA12	OAZ1
TCP1	OAZ1
EIF3I	OAZ1
PTP4A2	OAZ1
EIF4A3	OAZ1
SEC13	OAZ1
RTN1	MAP6
NAPB	MAP6
NSG1	MAP6
CADPS	MAP6
SNAP25	MAP6
STMN3	MAP6
GPR22	MAP6
LOC416212	MAP6
STMN2	MAP6
SYT4	MAP6
AMPH	MAP6
BAI3	MAP6
OPRL1	MAP6
NFASC	MAP6
SEZ6L	MAP6
RUFY3	MAP6
ST8SIA3	MAP6
SEPT3	MAP6
CLTA	MAP6
SCN2A	MAP6
GRIN1	MAP6
SYT1	MAP6
VSTM2A	MAP6
SH3GL2	MAP6
SLC6A1	MAP6
PPFIA2	MAP6
GRIA2	MAP6
PCLO	MAP6
SYT4	NEUROD1
GPM6A	NEUROD1
PPFIA2	NEUROD1
SNAP25	NEUROD1
BAI3	NEUROD1
RP11-234B24.6	SDHA
UQCRC2	SDHA
GBAS	SDHA
NDUFS1	SDHA
UQCRC1	SDHA
COX4I1	SDHA
IMMT	SDHA
DLD	SDHA
CHCHD3	SDHA
AP000304.12	SDHA
ATP5F1	SDHA
EPRS	SDHA
ACO2	SDHA
ATP5A1	SDHA
BTBD1	SDHA
ATP5H	SDHA
ATP5C1	SDHA
SOD2	SDHA
MDH1	SDHA
ATP5G1	SDHA
NDUFAB1	SDHA
TIMM17A	SDHA
PSMB7	SDHA
NDUFS6	SDHA
COX6C	SDHA
NFU1	SDHA
CHCHD2	SDHA
NDUFB5	SDHA
COPB2	SDHA
COX7A2L	SDHA
ATP5G3	SDHA
MRPL14	SDHA
COX6A1	SDHA
PSMC2	SDHA
NDUFB10	SDHA
RPL19	SDHA
UFD1L	SDHA
RPN1	SDHA
TERF2IP	SDHA
RPL27	SDHA
AP002884.2	SDHA
HSPA9	SDHA
RP11-411B6.6	SDHA
NDUFA12	SDHA
VDAC2	SDHA
RPL24	SDHA
KARS	SDHA
RPL35	SDHA
SRP72	SDHA
TCP1	SDHA
SELT	SDHA
RPS27A	SDHA
NDUFC2	SDHA
SEC13	SDHA
TFG	SDHA
SLC25A3	SDHA
EIF4A3	SDHA
RPS3A	SDHA
DERL1	SDHA
RPL18A	SDHA
RPL39	SDHA
RPS11	SDHA
RPL11	SDHA
RPL37	SDHA
RPS25	SDHA
RPS4X	SDHA
EEF1A1	SDHA
RPL8	SDHA
TMED2	SDHA
RPL36	SDHA
AC024592.12	SDHA
RPS3	SDHA
RPL10A	SDHA
RPL4	SDHA
RPS10	SDHA
RP11-849F2.7	SDHA
COPS4	SDHA
RPL23A	SDHA
RPL15	SDHA
PSMA3	SDHA
RPL38	SDHA
PSMC6	SDHA
RPS8	SDHA
RPS20	SDHA
TOMM22	SDHA
ARF1	SDHA
TNNI2	TNNT3
MYOD1	TNNT3
CKM	TNNT3
MYL1	TNNT3
MYOT	TNNT3
MYH1C	TNNT3
TNNC2	TNNT3
MYH1B	TNNT3
TMEM182	TNNT3
LOC396009	TNNT3
CACNG1	TNNT3
ATP2A1	TNNT3
TPM2	TNNT3
NEB	TNNT3
MYBPC1	TNNT3
TPM1	TNNT3
ACTN2	TNNT3
KBTBD10	TNNT3
RAPSN	TNNT3
CASQ2	TNNT3
TTN	TNNT3
CHRND	TNNT3
MYOZ1	TNNT3
LDB3	TNNT3
MYOM2	TNNT3
SMTNL2	TNNT3
CKMT2	TNNT3
APOBEC2	TNNT3
NRAP	TNNT3
RBM14	URP
PRPF8	URP
EIF4A3	URP
SERBP1	URP
SUMO3	URP
STAU1	URP
RPL35	URP
SAV1	URP
MMS19	URP
RPL11	URP
RBBP4	URP
EIF4H	URP
RP11-529K1.3	URP
RPS27A	URP
RPL32	URP
RPLP2	URP
ALYREF	URP
FOXRED2	URP
PABPC1	URP
RPL15	URP
DAZAP1	URP
ATF1	URP
RPL24	URP
RPS20	URP
TARDBP	URP
EIF3G	URP
PSMA5	URP
PTP4A2	URP
RPL27	URP
ZNF207	URP
RPS10	URP
SRPK1	URP
GNB2L1	URP
RPL30	URP
SAR1A	URP
RPS11	URP
EIF3I	URP
RPL19	URP
ANP32B	URP
RPL4	URP
RPL39	URP
RPS15	URP
RPL36	URP
H2AFZ	URP
RPL7L1	URP
NUDT16L1	URP
CHCHD2	URP
NME2	URP
RPS16	URP
RPS3A	URP
RPL12	URP
RPL23A	URP
MYOM1	NPPB
TECRL	NPPB
CFI	KRT7
ANGPTL6	ANGPT1L
PLA2G2E	ANGPT1L
FCGBP	ANGPT1L
TMC5	ANGPT1L
LOC421195	ANGPT1L
OLFM4	ANGPT1L
HEG1	ANGPT1L
MEP1A	ANGPT1L
ELF3	ANGPT1L
SLC6A19	ANGPT1L
ROS1	ANGPT1L
SI	ANGPT1L
GPA33	ANGPT1L
DPEP1	ANGPT1L
LOC422993	ANGPT1L
SLC13A2	ANGPT1L
TMEM45B	ANGPT1L
MGAM	ANGPT1L
AGR2	ANGPT1L
CDHR2	ANGPT1L
TRPM5	ANGPT1L
LOC424523	ANGPT1L
GPR112	ANGPT1L
SPTBN5	ANGPT1L
MYO1A	ANGPT1L
VIL1	ANGPT1L
SLC28A2	ANGPT1L
SLC15A1	ANGPT1L
LOC427959	ANGPT1L
SLC2A2	APOA4
APOB	APOA4
MTTP	APOA4
LEAP2	APOA4
CREB3L3	APOA4
PLA2G12B	APOA4
GOLT1A	APOA4
HSD3B7	APOA4
LOC418414	APOA4
AOC3	APOA4
SMLR1	APOA4
CL2	APOA4
SLC27A2	APOA4
BRIX1	MRPS30
CCNH	MRPS30
POLR1E	MRPS30
MRPS27	MRPS30
FXN	MRPS30
RAD1	MRPS30
WDR36	MRPS30
PHAX	MRPS30
SKIV2L2	MRPS30
DIMT1	MRPS30
PLAA	MRPS30
RIOK2	MRPS30
SRFBP1	MRPS30
TXNL1	MRPS30
IPO11	MRPS30
CTC-487M23.8	MRPS30
PELO	MRPS30
PTCD2	MRPS30
TARS	MRPS30
NAA35	MRPS30
MRPL50	MRPS30
NSA2	MRPS30
CWC27	CHD1
UBIAD1	RFNG
CLDND1	RFNG
CNEP1R1	RFNG
ZNF598	RFNG
RNF4	RFNG
RAB35	RFNG
RAB14	RFNG
SEC22B	RFNG
TSG101	RFNG
MLX	RFNG
UBE2A	RFNG
COX7A2L	RFNG
PDPK1	RFNG
NPEPL1	RFNG
TERF2IP	RFNG
RNF13	RFNG
RPL35	RPS27A
RPL24	RPS27A
RPS10	RPS27A
RPS3A	RPS27A
RPL27	RPS27A
RPS16	RPS27A
RPL12	RPS27A
RPL19	RPS27A
RPL11	RPS27A
RPL18A	RPS27A
SERBP1	RPS27A
RPS11	RPS27A
RPL38	RPS27A
RPS20	RPS27A
NME2	RPS27A
RPL36	RPS27A
RPL23A	RPS27A
RPS8	RPS27A
RPS25	RPS27A
RPL39	RPS27A
RPL10A	RPS27A
RPL15	RPS27A
ANP32B	RPS27A
RPL32	RPS27A
RPLP2	RPS27A
EEF1A1	RPS27A
RP11-849F2.7	RPS27A
ATP5G3	RPS27A
EIF4A3	RPS27A
TPT1	RPS27A
RPS23	RPS27A
TFG	RPS27A
RPL30	RPS27A
RPL6	RPS27A
RPL37	RPS27A
FOXRED2	RPS27A
RPS2	RPS27A
RPS15A	RPS27A
AP000304.12	RPS27A
RPS3	RPS27A
SUMO3	RPS27A
RPS21	RPS27A
EIF3I	RPS27A
RPL8	RPS27A
RPL27A	RPS27A
SEC13	RPS27A
EIF4H	RPS27A
MRPL13	RPS27A
H3F3B	RPS27A
RPS12	RPS27A
PABPC1	RPS27A
RPL4	RPS27A
RPL22	RPS27A
PTP4A2	RPS27A
CHCHD2	RPS27A
ITGB1BP3	RPS27A
TSN	RPS27A
SAV1	RPS27A
RPSA	RPS27A
RPS7	RPS27A
DAD1	RPS27A
ATF1	RPS27A
TOMM22	RPS27A
RBBP4	RPS27A
COX4I1	RPS27A
SUMO2	RPS27A
RPS6	RPS27A
EEF1D	RPS27A
MLF2	RPS27A
RPL13	RPS27A
EEF1B2	RPS27A
UBA52	RPS27A
NAP1L1	RPS27A
C5H11ORF58	RPS27A
PSMC6	RPS27A
HSPE1	RPS27A
RPL14	RPS27A
SRSF7	RPS27A
RPN1	RPS27A
RPL21	RPS27A
EEF2	RPS27A
BZW1	RPS27A
SAR1A	RPS27A
RPS14	RPS27A
RPS4X	RPS27A
ENO1	RPS27A
URP	RPS27A
RPLP1	RPS27A
KARS	RPS27A
RPL37A	RPS27A
CCNDBP1	RPS27A
EIF3E	RPS27A
RPL7L1	RPS27A
RP11-411B6.6	RPS27A
SLC25A3	RPS27A
COX6C	RPS27A
PRPF8	RPS27A
SRP72	RPS27A
MINOS1	RPS27A
BTF3	RPS27A
UBC	RPS27A
PSMC2	RPS27A
LMAN1	RPS27A
FTH1	RPS27A
PSMA1	RPS27A
BUB3	RPS27A
TERF2IP	RPS27A
RPL5	RPS27A
RPS17	RPS27A
TCF12	RPS27A
MAGOH2	RPS27A
NCL	RPS27A
PSMB7	RPS27A
EDF1	RPS27A
RPS24	RPS27A
MAPRE1	RPS27A
TXN	RPS27A
EIF4A2	RPS27A
ATP5F1	RPS27A
MYL12A	RPS27A
COPE	RPS27A
PPA2	RPS27A
EIF6	RPS27A
RPL7A	RPS27A
SMIM20	RPS27A
NPM1	RPS27A
RPS15	RPS27A
LOC416257	RPS27A
YBX1	RPS27A
BUD31	RPS27A
STAU1	RPS27A
TRAF7	RPS27A
SELT	RPS27A
ARHGDIA	RPS27A
TMED2	RPS27A
HSBP1	RPS27A
KDELR2	RPS27A
MRPL14	RPS27A
CDC42	RPS27A
AC024592.12	RPS27A
RAN	RPS27A
RBX1	RPS27A
STX8	RPS27A
POLR2F	RPS27A
XRN2	RPS27A
NONO	RPS27A
CDV3	RPS27A
YBX3	RPS27A
FAM120A	RPS27A
SEC61B	RPS27A
ILF2	RPS27A
SNW1	RPS27A
RPL29	RPS27A
TCP1	RPS27A
MMS19	RPS27A
RPL7	RPS27A
SPCS1	RPS27A
CFAP20	RPS27A
DDA1	RPS27A
BOD1	RPS27A
IK	RPS27A
COX6A1	RPS27A
RPLP0	RPS27A
TMEM258	RPS27A
ARF1	RPS27A
TIMM17A	RPS27A
PPIH	RPS27A
ACTG1	RPS27A
UFD1L	RPS27A
OSTC	RPS27A
MRPS33	RPS27A
RPS29	RPS27A
YY1	RPS27A
PHB2	RPS27A
FAM32A	RPS27A
XBP1	RPS27A
DERL1	RPS27A
PTMS	RPS27A
GNB2L1	RPS27A
TARDBP	RPS27A
DNAJA3	RPS27A
SEC11A	RPS27A
SRPK1	RPS27A
SWI5	RPS27A
ATP5H	RPS27A
PDCD6IP	RPS27A
EIF2S3L	RPS27A
SRSF1	RPS27A
RP11-529K1.3	RPS27A
CPSF3L	RPS27A
NDUFA12	RPS27A
EIF3L	RPS27A
HMGN2	RPS27A
ZNF207	RPS27A
SLC25A6	RPS27A
HNRNPH1	RPS27A
LOC427708	RPS27A
RP11-371E8.4	RPS27A
EIF3H	RPS27A
NUDT16L1	RPS27A
ARPC3	RPS27A
H2AFZ	RPS27A
SPCS3	RPS27A
OAZ1	RPS27A
PRDX1	RPS27A
NIFK	RPS27A
MTPN	RPS27A
AP1G1	RPS27A
RP11-426L16.10	RPS27A
BZW2	RPS27A
YWHAQ	RPS27A
AL356585.2	RPS27A
SEC24C	RPS27A
AP3D1	RPS27A
NDUFA4	RPS27A
SOD1	RPS27A
RPL35A	RPS27A
CTNNB1	RPS27A
VAPA	RPS27A
COX17	RPS27A
ROMO1	RPS27A
GNG5	RPS27A
COPB1	RPS27A
CHCHD3	RPS27A
ERLIN2	RPS27A
WTAP	RPS27A
SDHA	RPS27A
PSMA6	RPS27A
NUS1	RPS27A
UBB	RPS27A
NACA	RPS27A
TSG101	RPS27A
PSMA7	RPS27A
ZDHHC6	RPS27A
ITM2A	RPS27A
RPL23	RPS27A
NSA2	RPS27A
SERF1A	RPS27A
GPI	RPS27A
EIF2B2	RPS27A
PPP1CB	RPS27A
GNAS	RPS27A
PSMA5	RPS27A
ATP5G1	RPS27A
VCP	RPS27A
MTX2	RPS27A
AP002884.2	RPS27A
SDCBP	RPS27A
RAB1A	RPS27A
RAC1	RPS27A
AP3M1	RPS27A
NDUFC2	RPS27A
PSMD7	RPS27A
PRPF6	RPS27A
PSMA3	RPS27A
DHX15	RPS27A
NDUFB5	RPS27A
YIPF3	RPS27A
SMN	RPS27A
NDUFAB1	RPS27A
PNRC1	RPS27A
EIF5	RPS27A
EIF4EBP1	RPS27A
CCT4	RPS27A
DDX3X	RPS27A
ALYREF	RPS27A
ACVR1	RPS27A
COPS4	RPS27A
TOMM7	RPS27A
FASTKD2	RPS27A
ARGLU1	RPS27A
NFU1	RPS27A
COPS3	RPS27A
SSR1	RPS27A
UBE2D3	RPS27A
DSTN	RPS27A
PRDX4	RPS27A
EIF3G	RPS27A
EBNA1BP2	RPS27A
MRPL23	RPS27A
RAB7A	RPS27A
NAA50	RPS27A
UQCRC1	RPS27A
MMGT1	RPS27A
CNBP	RPS27A
ACTB	RPS27A
C4H4ORF46	RPS27A
CAP1	RPS27A
PSMB1	RPS27A
ERH	RPS27A
ATP5A1	RPS27A
MRPS17	RPS27A
ATP5I	RPS27A
UBIAD1	RPS27A
VTI1B	RPS27A
PSMB4	RPS27A
CCT6A	RPS27A
RPS19BP1	RPS27A
TOMM6	RPS27A
POLR2B	RPS27A
ITM2B	RPS27A
PPIB	RPS27A
COPB2	RPS27A
NDUFAF1	RPS27A
UBE2K	RPS27A
PFDN1	RPS27A
GBAS	RPS27A
PSMB3	RPS27A
PSMD1	RPS27A
CHMP4B	RPS27A
CYB5B	RPS27A
DNAJC8	RPS27A
EIF2S1	RPS27A
UBP1	RPS27A
RNF13	RPS27A
SUMO1	RPS27A
ZMAT2	RPS27A
CTD-2410N18.5	RPS27A
C5H14ORF166	RPS27A
ATP5C1	RPS27A
PDCD6	RPS27A
PPP4R2	RPS27A
NDUFA6	RPS27A
DAZAP1	RPS27A
UBR7	RPS27A
POLR2E	RPS27A
NDUFB10	RPS27A
RER1	RPS27A
SMIM7	RPS27A
SEPT2L	RPS27A
CLTC	RPS27A
DDX5	RPS27A
HSPA9	RPS27A
GNB1	RPS27A
SUGT1	RPS27A
SF3B6	RPS27A
UCHL3	RPS27A
HNRNPAB	RPS27A
COX7A2L	RPS27A
BTF3L4	RPS27A
API5	RPS27A
EIF2S2	RPS27A
YWHAZ	RPS27A
VDAC2	RPS27A
NUTF2	RPS27A
GABPA	RPS27A
CCT5	RPS27A
SAP18	RPS27A
RAB14	RPS27A
EIF1AY	RPS27A
GNL3	RPS27A
ACTR6	RPS27A
PHB	RPS27A
ATP6V1G1	RPS27A
SEPT7	RPS27A
SRSF3	SFPQ
HNRNPH3	SFPQ
MRPL20	PSMC1
PSMA3	PSMC1
CCT4	PSMC1
PSMC5	PSMC1
PSMB7	PSMC1
PSMD7	PSMC1
ADRM1	PSMC1
PSMD14	PSMC1
TCP1	PSMC1
CCT6A	PSMC1
EIF2S1	PSMC1
PSMC2	PSMC1
EIF2B2	PSMC1
DENR	PSMC1
PSMC6	PSMC1
CCT2	PSMC1
TIMM17A	PSMC1
PSMA5	PSMC1
DRG1	PSMC1
PSMD1	PSMC1
ENY2	PSMC1
